"id";"NameStrat";"Link";"Version";"Exchange";"Pair";"Start1";"Start2";"StartDate";"EndDate";"HoldResult";"StratResult";"totalResult";"nbTrades";"backTestTime";"graphlocation"
"98";"🦎 GEKKO BOT [V7 - PIGGY BTC]";"https://platform.kryll.io/marketplace/5ec346733f1d9b10ad5368f3";"VERSION 7";"";"BTC / USDT";"0 BTC";"500 USDT";"03/07/2020";"10/07/2020";"+1.638";"-0.441";"-2.079";"2 trades";"20";"GRAPHS/98.png"
"99";"PLANET KRYLL (ETH) V12";"https://platform.kryll.io/marketplace/5c520d3c7896be09a2cb7def";"VERSION 12";"";"KRL / ETH";"0 KRL";"2.5 ETH";"03/07/2020";"10/07/2020";"-4.006";"-1.015";"+2.991";"1 trade";"11";"GRAPHS/99.png"
"100";"DRAGON";"https://platform.kryll.io/marketplace/5e9749d035e06b03ea0cd391";"VERSION 2";"";"ALGO / BTC";"0 ALGO";"0.1 BTC";"03/07/2020";"10/07/2020";"+19.818";"+5.214";"-14.604";"10 trades";"35";"GRAPHS/100.png"
"101";"DRAGON";"https://platform.kryll.io/marketplace/5e9749d035e06b03ea0cd391";"VERSION 2";"";"EOS / BTC";"0 EOS";"0.1 BTC";"03/07/2020";"10/07/2020";"+8.887";"-0.125";"-9.012";"5 trades";"29";"GRAPHS/101.png"
"102";"DRAGON";"https://platform.kryll.io/marketplace/5e9749d035e06b03ea0cd391";"VERSION 2";"";"ADA / BTC";"0 ADA";"0.1 BTC";"03/07/2020";"10/07/2020";"+23.021";"+0.334";"-22.687";"11 trades";"36";"GRAPHS/102.png"
"103";"DRAGON";"https://platform.kryll.io/marketplace/5e9749d035e06b03ea0cd391";"VERSION 2";"";"WRX / BTC";"0 WRX";"0.1 BTC";"03/07/2020";"10/07/2020";"+1.25";"-0.708";"-1.958";"6 trades";"30";"GRAPHS/103.png"
"104";"PEACE OF MIND ICHIMOKU";"https://platform.kryll.io/marketplace/5ea301257492312e51429f76";"VERSION 1";"";"ADA / BTC";"0 ADA";"0.1 BTC";"03/07/2020";"10/07/2020";"+23.021";"+24.679";"+1.658";"1 trade";"10";"GRAPHS/104.png"
"105";"PEACE OF MIND ICHIMOKU";"https://platform.kryll.io/marketplace/5ea301257492312e51429f76";"VERSION 1";"";"ZIL / BTC";"0 ZIL";"0.1 BTC";"03/07/2020";"10/07/2020";"+11.407";"+3.263";"-8.144";"1 trade";"11";"GRAPHS/105.png"
"106";"PEACE OF MIND ICHIMOKU";"https://platform.kryll.io/marketplace/5ea301257492312e51429f76";"VERSION 1";"";"BNT / BTC";"0 BNT";"0.1 BTC";"03/07/2020";"10/07/2020";"+12.892";"+13.081";"+0.188";"1 trade";"10";"GRAPHS/106.png"
"107";"PEACE OF MIND ICHIMOKU";"https://platform.kryll.io/marketplace/5ea301257492312e51429f76";"VERSION 1";"";"LTC / USDT";"0 LTC";"500 USDT";"03/07/2020";"10/07/2020";"+7.708";"+3.003";"-4.706";"1 trade";"11";"GRAPHS/107.png"
"108";"PEACE OF MIND ICHIMOKU";"https://platform.kryll.io/marketplace/5ea301257492312e51429f76";"VERSION 1";"";"IOTA / USDT";"0 IOTA";"500 USDT";"03/07/2020";"10/07/2020";"+8.938";"+9.251";"+0.312";"1 trade";"10";"GRAPHS/108.png"
"109";"PEACE OF MIND ICHIMOKU";"https://platform.kryll.io/marketplace/5ea301257492312e51429f76";"VERSION 1";"";"ZEC / USDT";"0 ZEC";"500 USDT";"03/07/2020";"10/07/2020";"+8.746";"-2.386";"-11.132";"1 trade";"11";"GRAPHS/109.png"
"110";"PEACE OF MIND ICHIMOKU";"https://platform.kryll.io/marketplace/5ea301257492312e51429f76";"VERSION 1";"";"RLC / USDT";"0 RLC";"500 USDT";"03/07/2020";"10/07/2020";"+47.409";"+34.566";"-12.843";"1 trade";"11";"GRAPHS/110.png"
"111";"PEACE OF MIND ICHIMOKU";"https://platform.kryll.io/marketplace/5ea301257492312e51429f76";"VERSION 1";"";"XLM / USDT";"0 XLM";"500 USDT";"03/07/2020";"10/07/2020";"+30.716";"+23.12";"-7.597";"1 trade";"10";"GRAPHS/111.png"
"112";"PEACE OF MIND ICHIMOKU";"https://platform.kryll.io/marketplace/5ea301257492312e51429f76";"VERSION 1";"";"ETH / BTC";"0 ETH";"0.1 BTC";"03/07/2020";"10/07/2020";"+4.151";"+2.485";"-1.666";"1 trade";"11";"GRAPHS/112.png"
"113";"PEACE OF MIND ICHIMOKU";"https://platform.kryll.io/marketplace/5ea301257492312e51429f76";"VERSION 1";"";"BNB / USDT";"0 BNB";"500 USDT";"03/07/2020";"10/07/2020";"+12.131";"+9.639";"-2.491";"1 trade";"11";"GRAPHS/113.png"
"114";"ROLLERCOASTER-UP&DOWN-BTC";"https://platform.kryll.io/marketplace/5ee7435bfdc0ca53700a959d";"VERSION 2";"";"BTCUP / USDT";"0 BTCUP";"500 USDT";"03/07/2020";"10/07/2020";"+3.168";"+9.135";"+5.967";"7 trades";"11";"GRAPHS/114.png"
"115";"ROLLERCOASTER-UP&DOWN-BTC";"https://platform.kryll.io/marketplace/5ee7435bfdc0ca53700a959d";"VERSION 2";"";"BTCDOWN / USDT";"0 BTCDOWN";"500 USDT";"03/07/2020";"10/07/2020";"-3.935";"-0.553";"+3.382";"9 trades";"12";"GRAPHS/115.png"
"116";"⭐⭐⭐VEHLAS© BTC-USDT V9";"https://platform.kryll.io/marketplace/5d65371ad9d67b9dbe83a239";"VERSION 9";"";"BTC / USDT";"0 BTC";"500 USDT";"03/07/2020";"10/07/2020";"+1.638";"-1.473";"-3.111";"4 trades";"12";"GRAPHS/116.png"
"117";"CASH MACHINE";"https://platform.kryll.io/marketplace/5d02823f5ac146697bf0fa61";"VERSION 1";"";"WAVES / USDT";"0 WAVES";"500 USDT";"03/07/2020";"10/07/2020";"+1.794";"+1.719";"-0.075";"5 trades";"11";"GRAPHS/117.png"
"118";"CASH MACHINE";"https://platform.kryll.io/marketplace/5d02823f5ac146697bf0fa61";"VERSION 6";"";"ICX / USDT";"0 WAVES";"500 USDT";"03/07/2020";"10/07/2020";"+1.794";"+0.30";"-1.495";"5 trades";"38";"GRAPHS/118.png"
"119";"CASH MACHINE";"https://platform.kryll.io/marketplace/5d02823f5ac146697bf0fa61";"VERSION 6";"";"NANO / USDT";"0 NANO";"500 USDT";"03/07/2020";"10/07/2020";"+9.379";"+2.75";"-6.628";"10 trades";"41";"GRAPHS/119.png"
"120";"CASH MACHINE";"https://platform.kryll.io/marketplace/5d02823f5ac146697bf0fa61";"VERSION 6";"";"FTM / USDT";"0 FTM";"500 USDT";"03/07/2020";"10/07/2020";"+13.344";"-2.365";"-15.709";"32 trades";"42";"GRAPHS/120.png"
"121";"ROMPETORNADOS 🚀";"https://platform.kryll.io/marketplace/5d080e325ac146697bf11775";"VERSION 25";"";"BTC / USDT";"0 BTC";"500 USDT";"03/07/2020";"10/07/2020";"+1.638";"+0.318";"-1.32";"1 trade";"137";"GRAPHS/121.png"
"122";"ROMPETORNADOS 🚀";"https://platform.kryll.io/marketplace/5d080e325ac146697bf11775";"VERSION 25";"";"BTC / PAX";"0 BTC";"500 PAX";"03/07/2020";"10/07/2020";"+1.573";"+0.277";"-1.295";"1 trade";"124";"GRAPHS/122.png"
"123";"ROMPETORNADOS 🚀";"https://platform.kryll.io/marketplace/5d080e325ac146697bf11775";"VERSION 25";"";"BTC / TUSD";"0 BTC";"500 TUSD";"03/07/2020";"10/07/2020";"+1.622";"+0.484";"-1.138";"1 trade";"119";"GRAPHS/123.png"
"124";"ROMPETORNADOS 🚀";"https://platform.kryll.io/marketplace/5d080e325ac146697bf11775";"VERSION 25";"";"BTC / USD";"0 BTC";"500 USD";"03/07/2020";"10/07/2020";"+1.708";"0.00";"-1.708";"Aucun trade";"131";"GRAPHS/124.png"
"125";"ROMPETORNADOS 🚀";"https://platform.kryll.io/marketplace/5d080e325ac146697bf11775";"VERSION 25";"";"BTC / USDC";"0 BTC";"500 USDC";"03/07/2020";"10/07/2020";"+1.641";"+0.353";"-1.288";"1 trade";"122";"GRAPHS/125.png"
"126";"ROMPETORNADOS 🚀";"https://platform.kryll.io/marketplace/5d080e325ac146697bf11775";"VERSION 25";"";"BTC / USDS";"0 BTC";"500 USDT";"03/07/2020";"10/07/2020";"+1.638";"+0.318";"-1.32";"1 trade";"126";"GRAPHS/126.png"
"127";"THE MASTER BTC STRATEGY";"https://platform.kryll.io/marketplace/5c6ace8df755cd1893443864";"VERSION 2";"";"ADA / BTC";"0 ADA";"0.1 BTC";"03/07/2020";"10/07/2020";"+23.021";"+26.119";"+3.098";"12 trades";"40";"GRAPHS/127.png"
"128";"THE MASTER BTC STRATEGY";"https://platform.kryll.io/marketplace/5c6ace8df755cd1893443864";"VERSION 2";"";"BAT / BTC";"0 BAT";"0.1 BTC";"03/07/2020";"10/07/2020";"+1.08";"-0.222";"-1.301";"12 trades";"47";"GRAPHS/128.png"
"129";"THE MASTER BTC STRATEGY";"https://platform.kryll.io/marketplace/5c6ace8df755cd1893443864";"VERSION 2";"";"ETH / BTC";"0 ETH";"0.1 BTC";"03/07/2020";"10/07/2020";"+4.151";"+3.677";"-0.474";"7 trades";"47";"GRAPHS/129.png"
"130";"THE MASTER BTC STRATEGY";"https://platform.kryll.io/marketplace/5c6ace8df755cd1893443864";"VERSION 2";"";"ICX / BTC";"0 ICX";"0.1 BTC";"03/07/2020";"10/07/2020";"+25.376";"+24.027";"-1.349";"14 trades";"48";"GRAPHS/130.png"
"131";"THE MASTER BTC STRATEGY";"https://platform.kryll.io/marketplace/5c6ace8df755cd1893443864";"VERSION 2";"";"IOTA / BTC";"0 IOTA";"0.1 BTC";"03/07/2020";"10/07/2020";"+6.945";"+6.563";"-0.382";"8 trades";"48";"GRAPHS/131.png"
"132";"THE MASTER BTC STRATEGY";"https://platform.kryll.io/marketplace/5c6ace8df755cd1893443864";"VERSION 2";"";"NEO / BTC";"0 NEO";"0.1 BTC";"03/07/2020";"10/07/2020";"+3.465";"+0.368";"-3.096";"7 trades";"47";"GRAPHS/132.png"
"133";"THE MASTER BTC STRATEGY";"https://platform.kryll.io/marketplace/5c6ace8df755cd1893443864";"VERSION 2";"";"XLM / BTC";"0 XLM";"0.1 BTC";"03/07/2020";"10/07/2020";"+28.596";"+21.108";"-7.489";"6 trades";"40";"GRAPHS/133.png"
"134";"THE MASTER BTC STRATEGY";"https://platform.kryll.io/marketplace/5c6ace8df755cd1893443864";"VERSION 2";"";"ZIL / BTC";"0 ZIL";"0.1 BTC";"03/07/2020";"10/07/2020";"+11.407";"-0.357";"-11.764";"8 trades";"46";"GRAPHS/134.png"
"135";"⭐⭐⭐ BEETC VEHLAS V7 ©";"https://platform.kryll.io/marketplace/5e09598948c138c5c394cbac";"VERSION 7";"";"BTC / USDT";"0 BTC";"500 USDT";"03/07/2020";"10/07/2020";"+1.638";"+0.14";"-1.499";"7 trades";"44";"GRAPHS/135.png"
"136";"POSEIDON";"https://platform.kryll.io/marketplace/5e8a4a441dd52ca1b0ded8a5";"VERSION 1";"";"BCH / BTC";"0 BCH";"0.1 BTC";"03/07/2020";"10/07/2020";"+5.919";"+2.097";"-3.822";"7 trades";"33";"GRAPHS/136.png"
"137";"POSEIDON";"https://platform.kryll.io/marketplace/5e8a4a441dd52ca1b0ded8a5";"VERSION 1";"";"ETH / BTC";"0 ETH";"0.1 BTC";"03/07/2020";"10/07/2020";"+4.151";"+0.826";"-3.325";"1 trade";"27";"GRAPHS/137.png"
"138";"SUPER NULS";"https://platform.kryll.io/marketplace/5c870b3f835edc49b0b800c4";"VERSION 8";"";"NULS / USDT";"0 NULS";"500 USDT";"03/07/2020";"10/07/2020";"+1.038";"-10.757";"-11.796";"2 trades";"11";"GRAPHS/138.png"
"139";"PLANET KRYLL (BTC) V10";"https://platform.kryll.io/marketplace/5c59ff1b75f2ed1714cbd3ae";"VERSION 10";"";"KRL / BTC";"0 KRL";"0.1 BTC";"03/07/2020";"10/07/2020";"-3.658";"-0.159";"+3.499";"1 trade";"10";"GRAPHS/139.png"
"140";"🤖THETA PLAY BOT 🤖";"https://platform.kryll.io/marketplace/5c8d84d5bd0586dcae1e8040";"VERSION 5";"";"THETA / BTC";"0 THETA";"0.1 BTC";"03/07/2020";"10/07/2020";"+9.099";"+9.989";"+0.89";"8 trades";"14";"GRAPHS/140.png"
"141";"🤖THETA PLAY BOT 🤖";"https://platform.kryll.io/marketplace/5c8d84d5bd0586dcae1e8040";"VERSION 5";"";"TNT / BTC";"0 TNT";"0.1 BTC";"03/07/2020";"10/07/2020";"+7.036";"+4.453";"-2.583";"1 trade";"11";"GRAPHS/141.png"
"142";"🤖THETA PLAY BOT 🤖";"https://platform.kryll.io/marketplace/5c8d84d5bd0586dcae1e8040";"VERSION 5";"";"STORJ / BTC";"0 STORJ";"0.1 BTC";"03/07/2020";"10/07/2020";"+10.195";"-5.388";"-15.583";"8 trades";"21";"GRAPHS/142.png"
"143";"FTX LINKBULL (VERSION USDT ) TETHER";"https://platform.kryll.io/marketplace/5f013d07d6baf86592f93c47";"VERSION 2";"";"LINKBULL / USDT";"0 LINKBULL";"500 USDT";"03/07/2020";"10/07/2020";"+77.319";"+49.085";"-28.234";"9 trades";"18";"GRAPHS/143.png"
"144";"🐝 MAYA PIGGY V7 [ETH] 🐝";"https://platform.kryll.io/marketplace/5ecea18537e579788d911b5d";"VERSION 7";"";"ETH / USDT";"0 ETH";"500 USDT";"03/07/2020";"10/07/2020";"+5.936";"+3.972";"-1.964";"3 trades";"25";"GRAPHS/144.png"
"145";"GAÏA 9 CLASSIC MODE";"https://platform.kryll.io/marketplace/5db788b2999767c66eda6f3b";"VERSION 1";"";"LINK / BTC";"0 LINK";"0.1 BTC";"03/07/2020";"10/07/2020";"+25.531";"+15.14";"-10.391";"26 trades";"21";"GRAPHS/145.png"
"146";"GAÏA 9 CLASSIC MODE";"https://platform.kryll.io/marketplace/5db788b2999767c66eda6f3b";"VERSION 1";"";"LINK / ETH";"0 LINK";"2.5 ETH";"03/07/2020";"10/07/2020";"+20.168";"+13.977";"-6.191";"25 trades";"18";"GRAPHS/146.png"
"147";"GAÏA 9 CLASSIC MODE";"https://platform.kryll.io/marketplace/5db788b2999767c66eda6f3b";"VERSION 1";"";"ATOM / BNB";"0 ATOM";"50 BNB";"03/07/2020";"10/07/2020";"+35.397";"+16.826";"-18.571";"26 trades";"19";"GRAPHS/147.png"
"148";"GAÏA 9 CLASSIC MODE";"https://platform.kryll.io/marketplace/5db788b2999767c66eda6f3b";"VERSION 1";"";"KCS / BTC";"0 KCS";"0.1 BTC";"03/07/2020";"10/07/2020";"-11.338";"-8.614";"+2.723";"13 trades";"18";"GRAPHS/148.png"
"149";"GAÏA 9 CLASSIC MODE";"https://platform.kryll.io/marketplace/5db788b2999767c66eda6f3b";"VERSION 1";"";"OGN / BTC";"0 OGN";"0.1 BTC";"03/07/2020";"10/07/2020";"+21.775";"+22.839";"+1.064";"38 trades";"33";"GRAPHS/149.png"
